date,IDLieu,IDProduit,nbVentes,coût,bénéfice_pc,coût_pc,bénéfice
2020-05-18,MM-18280_76117,TEC-AC-10003095,2,171.58,0.1750168285,0.8249831715,36.4
2020-03-20,MV-17485_98115,OFF-ST-10000636,5,80.35,0.0400238949,0.9599761051,3.35
2020-09-10,MO-17800_90036,OFF-PA-10004100,5,16.85,0.4799382716,0.5200617284,15.55
2020-06-11,KH-16510_22204,FUR-FU-10003464,3,41.37,0.3200197239,0.6799802761,19.47
2020-06-11,KH-16510_22204,OFF-BI-10004002,2,17.99,0.4800578035,0.5199421965,16.61
2020-06-11,KH-16510_22204,OFF-BI-10004826,2,17.17,0.4800121139,0.5199878861,15.85
2020-06-11,KH-16510_22204,OFF-ST-10003716,2,391.53,0.1300106657,0.8699893343,58.51
2020-06-11,KH-16510_22204,TEC-PH-10002496,3,327.58,0.2999978631,0.7000021369,140.39
2020-08-06,GK-14620_27405,OFF-AR-10001446,7,56.6,0.1249226964,0.8750773036,8.08
2020-09-28,JF-15490_97206,FUR-BO-10003660,1,170.15,-1.5667521496,2.5667521496,-103.86
2020-09-28,JF-15490_97206,FUR-CH-10000422,4,305.73,-0.0500051516,1.0500051516,-14.56
2020-04-06,ZC-21910_91767,FUR-TA-10003954,3,808.57,-0.137501231,1.137501231,-97.74
2020-04-06,ZC-21910_91767,TEC-AC-10002800,4,129.97,0.350020004,0.649979996,69.99
2020-02-23,RP-19390_19120,OFF-AP-10002906,2,3.11,0.123943662,0.876056338,0.44
2020-03-21,JH-15820_10009,OFF-EN-10004459,3,11.69,0.489965096,0.510034904,11.23
2020-02-23,CM-12715_77070,FUR-BO-10001811,6,1264.12,-0.0294136808,1.0294136808,-36.12
2020-02-23,CM-12715_77070,OFF-AR-10003696,2,49.11,0.1124164106,0.8875835894,6.22
2020-05-24,SC-20050_6360 ,FUR-FU-10001935,6,13.1,0.4099099099,0.5900900901,9.1
2020-04-06,TH-21100_85301,OFF-ST-10000344,1,9.93,0.0754189944,0.9245810056,0.81
2020-08-30,AT-10435_33319,OFF-BI-10003166,1,5.97,-0.7354651163,1.7354651163,-2.53
2020-12-05,HA-14905_95123,FUR-FU-10004597,3,144.85,0.13003003,0.86996997,21.65
2020-12-05,HA-14905_95123,OFF-ST-10001496,2,266.68,0.2600033298,0.7399966702,93.7
2020-12-04,JK-15640_92404,OFF-BI-10004230,4,71.85,0.3499502398,0.6500497602,38.68
2020-12-10,PG-18895_90008,OFF-AR-10001940,5,9.35,0.4298780488,0.5701219512,7.05
2020-12-10,PG-18895_90008,OFF-AR-10003903,5,151.59,0.2599951184,0.7400048816,53.26
2020-12-10,PG-18895_90008,OFF-BI-10002026,2,61.59,0.3374569707,0.6625430293,31.37
2020-12-10,PG-18895_90008,TEC-PH-10004908,2,118.98,0.1250183851,0.8749816149,17.0
2020-04-03,EH-14125_14609,OFF-AR-10002804,3,8.66,0.4096796183,0.5903203817,6.01
2020-04-03,EH-14125_14609,OFF-ST-10001476,4,103.69,0.2699943678,0.7300056322,38.35
2020-03-09,MS-17710_36830,OFF-EN-10003845,2,3.99,0.4593495935,0.5406504065,3.39
2020-03-09,MS-17710_36830,OFF-LA-10003930,5,250.69,0.4900010172,0.5099989828,240.86
2020-10-03,JD-15790_32216,OFF-ST-10004459,6,2139.44,-0.1875024284,1.1875024284,-337.81
2020-10-05,DL-12925_46060,OFF-BI-10001308,2,6.91,0.4498407643,0.5501592357,5.65
2020-10-05,DL-12925_46060,TEC-PH-10001750,4,192.69,0.2700030308,0.7299969692,71.27
2020-10-05,DL-12925_46060,TEC-PH-10002890,3,100.43,0.2600206307,0.7399793693,35.29
2020-12-20,MD-17350_72701,OFF-EN-10001434,2,53.76,0.4900398406,0.5099601594,51.66
2020-09-27,JK-16120_19134,FUR-FU-10003623,3,58.45,0.0999384047,0.9000615953,6.49
2020-09-27,JK-16120_19134,OFF-PA-10001293,4,13.48,0.350048216,0.649951784,7.26
2020-11-30,DK-12985_42420,FUR-CH-10002647,4,212.94,0.25,0.75,70.98
2020-11-30,DK-12985_42420,OFF-AP-10001271,3,111.65,0.2699751537,0.7300248463,41.29
2020-10-31,KB-16240_19140,OFF-EN-10000483,2,16.47,0.325,0.675,7.93
2020-11-28,SU-20665_48104,OFF-BI-10000666,5,76.4,0.5,0.5,76.4
2020-09-15,MG-17875_22204,FUR-FU-10002554,2,36.94,0.2300958733,0.7699041267,11.04
2020-09-15,MG-17875_22204,OFF-PA-10001972,5,16.85,0.4799382716,0.5200617284,15.55
2020-05-21,MS-17770_14609,OFF-BI-10000605,2,4.04,0.337704918,0.662295082,2.06
2020-05-21,MS-17770_14609,OFF-PA-10004255,7,23.59,0.4799382716,0.5200617284,21.77
2020-05-21,MS-17770_14609,OFF-ST-10001490,3,374.79,0.2999943968,0.7000056032,160.62
2020-05-21,MS-17770_14609,TEC-PH-10004093,1,32.65,0.2900630572,0.7099369428,13.34
2020-04-23,BP-11230_45373,TEC-PH-10001530,5,1278.71,-0.2499975561,1.2499975561,-255.74
2020-07-30,RP-19270_77095,FUR-BO-10003965,3,483.22,-0.3088299025,1.3088299025,-114.02
2020-07-30,RP-19270_77095,OFF-BI-10001097,5,15.89,-1.5505617978,2.5505617978,-9.66
2020-07-30,RP-19270_77095,OFF-LA-10004544,3,22.2,0.375,0.625,13.32
2020-07-30,RP-19270_77095,OFF-PA-10003302,2,37.56,0.3375661376,0.6624338624,19.14
2020-11-30,MS-17830_90036,FUR-FU-10002759,4,51.15,0.359984985,0.640015015,28.77
2020-07-02,MC-17575_19120,TEC-PH-10003072,3,229.48,0.1500111119,0.8499888881,40.5
2020-03-21,CK-12205_19120,OFF-PA-10000533,1,3.53,0.3250478011,0.6749521989,1.7
2020-03-21,CK-12205_19120,OFF-PA-10003177,3,10.11,0.3498392283,0.6501607717,5.44
2020-02-03,FA-14230_78207,FUR-FU-10001986,2,71.37,-0.7501226091,1.7501226091,-30.59
2020-02-03,FA-14230_78207,OFF-LA-10001074,4,26.57,0.3374064838,0.6625935162,13.53
2020-09-12,GW-14605_10024,TEC-PH-10000011,14,145.53,0.479989995,0.520010005,134.33
2020-08-29,TW-21025_22901,FUR-FU-10000820,4,55.73,0.1799587993,0.8200412007,12.23
2020-12-17,HR-14830_85234,FUR-CH-10004287,4,784.41,0.1124977371,0.8875022629,99.43
2020-11-17,KM-16720_90004,FUR-FU-10000397,4,57.43,0.2799648947,0.7200351053,22.33
2020-11-17,KM-16720_90004,OFF-BI-10001078,6,16.46,0.3625096824,0.6374903176,9.36
2020-11-17,KM-16720_90004,OFF-PA-10003892,3,77.77,0.4699788728,0.5300211272,68.96
2020-11-17,KM-16720_90004,TEC-AC-10004633,2,7.83,0.4399141631,0.5600858369,6.15
2020-12-23,CL-12565_90049,OFF-EN-10003296,3,149.29,0.4500073681,0.5499926319,122.15
2020-12-23,CL-12565_90049,OFF-PA-10000595,3,37.0,0.4600116754,0.5399883246,31.52
2020-12-23,CL-12565_90049,OFF-ST-10000798,3,60.7,0.1900186816,0.8099813184,14.24
2020-12-23,CL-12565_90049,TEC-MA-10004002,6,2261.85,0.1124988229,0.8875011771,286.71
2020-12-23,CL-12565_90049,TEC-PH-10004345,3,251.9,0.1249826317,0.8750173683,35.98
2020-12-01,TT-21460_76106,OFF-PA-10000100,11,229.95,0.3625072773,0.6374927227,130.76
2020-12-01,TT-21460_76106,TEC-PH-10001817,6,1568.04,0.0875,0.9125,150.36
2020-11-09,MP-18175_53209,FUR-FU-10001185,6,109.49,0.4100118547,0.5899881453,76.09
2020-11-09,MP-18175_53209,FUR-TA-10000688,3,542.45,0.1699946446,0.8300053554,111.1
2020-11-09,MP-18175_53209,FUR-TA-10001520,3,177.71,0.1700060716,0.8299939284,36.4
2020-11-09,MP-18175_53209,OFF-PA-10000157,9,95.3,0.4700255811,0.5299744189,84.52
2020-11-09,MP-18175_53209,TEC-AC-10004145,4,769.97,0.2299992,0.7700008,229.99
2020-05-04,PS-18970_85023,FUR-CH-10004540,7,175.17,0.087513674,0.912486326,16.8
2020-12-04,CA-12775_48205,OFF-BI-10004965,2,12.65,0.45,0.55,10.35
2020-12-04,CA-12775_48205,TEC-AC-10004761,11,113.9,0.3499971466,0.6500028534,61.33
2020-12-04,CA-12775_48205,TEC-PH-10003691,1,94.49,0.2500198428,0.7499801572,31.5
2020-06-05,SZ-20035_47201,OFF-ST-10002444,2,17.68,0.2801302932,0.7198697068,6.88
2020-11-06,FM-14380_33178,OFF-BI-10004224,6,222.02,-0.8333608588,1.8333608588,-100.92
2020-11-06,FM-14380_33178,TEC-AC-10004568,5,113.36,-0.0125044659,1.0125044659,-1.4
2020-11-21,TP-21415_11520,FUR-FU-10004017,3,258.07,0.2000061998,0.7999938002,64.52
2020-05-24,ML-18265_28314,OFF-AR-10003504,3,9.11,0.1129503408,0.8870496592,1.16
2020-03-26,CS-11845_77070,OFF-BI-10003707,3,22.89,-1.4989082969,2.4989082969,-13.73
2020-11-13,CS-12250_92024,OFF-BI-10002854,4,56.06,0.3750278707,0.6249721293,33.64
2020-11-13,CS-12250_92024,OFF-LA-10002762,4,26.56,0.4700718276,0.5299281724,23.56
2020-07-04,TS-21370_19805,FUR-TA-10001520,4,236.95,-0.1856985588,1.1856985588,-37.11
2020-07-04,TS-21370_19805,OFF-BI-10004492,7,117.16,0.4700081426,0.5299918574,103.9
2020-07-04,TS-21370_19805,TEC-PH-10001817,2,522.68,0.27,0.73,193.32
2020-09-03,BO-11425_10024,OFF-AR-10000817,2,4.01,0.3404605263,0.6595394737,2.07
2020-11-29,DB-13120_93101,OFF-PA-10004519,2,4.57,0.4899553571,0.5100446429,4.39
2020-09-06,AG-10900_60623,FUR-CH-10003817,4,182.22,-0.0714411713,1.0714411713,-12.15
2020-09-06,AG-10900_60623,OFF-EN-10002621,1,4.89,0.3746803069,0.6253196931,2.93
2020-07-19,HA-14920_94110,OFF-EN-10002230,2,88.97,0.4699749791,0.5300250209,78.89
2020-05-01,DL-12925_55407,FUR-FU-10000723,3,112.8,0.0900290416,0.9099709584,11.16
2020-05-01,DL-12925_55407,OFF-BI-10003684,2,21.99,0.5,0.5,21.99
2020-05-01,DL-12925_55407,TEC-PH-10000441,3,272.14,0.2799957669,0.7200042331,105.83
2020-05-16,NM-18445_48234,FUR-FU-10003724,9,55.74,0.2600557547,0.7399442453,19.59
2020-05-16,NM-18445_48234,OFF-AP-10001394,5,604.8,0.2888888889,0.7111111111,245.7
2020-01-31,TS-21655_77070,OFF-BI-10002049,3,7.92,-1.7030716724,2.7030716724,-4.99
2020-01-31,TS-21655_77070,OFF-ST-10003470,3,796.52,-0.1875065225,1.1875065225,-125.77
2020-01-31,TS-21655_77070,TEC-AC-10003499,2,14.13,0.2374527793,0.7625472207,4.4
2020-12-13,ED-13885_77036,TEC-AC-10004353,2,79.38,0.2125,0.7875,21.42
2020-03-24,SC-20260_32216,TEC-PH-10000011,5,51.97,0.350050025,0.649949975,27.99
2020-11-24,TW-21025_98105,FUR-CH-10001215,5,1878.68,0.0624975049,0.9375024951,125.24
2020-11-24,TW-21025_98105,FUR-TA-10001705,9,1511.59,0.2099979095,0.7900020905,401.81
2020-11-24,TW-21025_98105,OFF-PA-10002222,5,61.67,0.4599824869,0.5400175131,52.53
2020-11-24,TW-21025_98105,OFF-PA-10004255,5,16.85,0.4799382716,0.5200617284,15.55
2020-11-24,TW-21025_98105,OFF-ST-10002554,3,143.8,0.0199686499,0.9800313501,2.93
2020-12-08,JK-15640_10009,OFF-AR-10001940,1,1.87,0.4298780488,0.5701219512,1.41
2020-06-06,BF-10975_30076,OFF-PA-10001870,1,3.37,0.4799382716,0.5200617284,3.11
2020-04-19,BW-11110_92105,FUR-CH-10002017,3,57.55,0.0999374414,0.9000625586,6.39
2020-04-19,BW-11110_92105,OFF-AR-10000588,3,44.04,0.2600806452,0.7399193548,15.48
2020-04-19,BW-11110_92105,OFF-BI-10001524,3,32.73,0.3499503476,0.6500496524,17.62
2020-04-19,BW-11110_92105,TEC-PH-10003174,3,272.98,0.1250080133,0.8749919867,39.0
2020-04-30,AG-10675_75002,FUR-TA-10001095,2,275.38,-0.1285603049,1.1285603049,-31.37
2020-04-30,AG-10675_75002,OFF-PA-10000213,4,10.56,0.3375156838,0.6624843162,5.38
2020-01-07,PB-19150_90004,FUR-FU-10001861,4,39.58,0.4899484536,0.5100515464,38.02
2020-01-07,PB-19150_90004,FUR-FU-10004845,9,371.88,0.2,0.8,92.97
2020-01-07,PB-19150_90004,OFF-BI-10003364,3,45.51,0.3499500071,0.6500499929,24.5
2020-09-12,MH-17290_87505,OFF-AR-10001972,5,6.22,0.2595238095,0.7404761905,2.18
2020-11-15,NG-18430_90008,OFF-PA-10000176,2,19.73,0.4799683711,0.5200316289,18.21
2020-11-15,NG-18430_90008,OFF-PA-10000327,10,23.54,0.45,0.55,19.26
2020-11-15,NG-18430_90008,OFF-ST-10004634,3,23.54,0.3000297354,0.6999702646,10.09
2020-06-18,JF-15565_94110,FUR-FU-10001979,5,147.49,0.2800097632,0.7199902368,57.36
2020-11-07,PJ-18835_10035,OFF-PA-10004041,5,20.35,0.45,0.55,16.65
2020-11-07,PJ-18835_10035,TEC-AC-10001267,2,35.94,0.4,0.6,23.96
2020-11-07,PJ-18835_10035,TEC-AC-10002217,2,35.34,0.060106383,0.939893617,2.26
2020-11-23,JL-15235_10035,FUR-BO-10001608,12,638.82,0.0625027516,0.9374972484,42.59
2020-11-23,JL-15235_10035,OFF-PA-10002659,7,12.78,0.4598478445,0.5401521555,10.88
2020-08-25,DB-13615_90045,OFF-BI-10001922,1,3.15,0.3368421053,0.6631578947,1.6
2020-08-25,DB-13615_90045,OFF-BI-10004140,4,9.88,0.3124565066,0.6875434934,4.49
2020-08-25,DB-13615_90045,TEC-CO-10001449,2,623.99,0.3499968749,0.6500031251,335.99
2020-04-09,LL-16840_22980,FUR-BO-10001519,9,397.68,0.2399954134,0.7600045866,125.58
2020-04-09,LL-16840_22980,FUR-FU-10001468,7,1077.17,0.1000033421,0.8999966579,119.69
2020-04-09,LL-16840_22980,OFF-BI-10001036,1,4.57,0.5,0.5,4.57
2020-04-09,LL-16840_22980,TEC-PH-10002033,2,421.53,0.2600063198,0.7399936802,148.11
2020-08-30,BT-11305_98103,FUR-FU-10004748,3,117.01,0.3900010426,0.6099989574,74.81
2020-08-30,BT-11305_98103,OFF-BI-10002160,2,3.97,0.3491803279,0.6508196721,2.13
2020-11-22,SF-20965_48126,FUR-CH-10004853,2,214.39,0.2900052987,0.7099947013,87.57
2020-11-22,SF-20965_48126,OFF-AP-10000179,5,376.31,0.3222204211,0.6777795789,178.9
2020-11-22,SF-20965_48126,OFF-AR-10004042,9,114.89,0.2900135954,0.7099864046,46.93
2020-11-22,SF-20965_48126,OFF-ST-10001272,4,392.61,0.25,0.75,130.87
2020-03-16,BP-11095_90049,OFF-PA-10000380,4,16.68,0.5,0.5,16.68
2020-07-31,JK-15625_19120,OFF-AR-10002952,10,96.12,0.1,0.9,10.68
2020-09-06,AM-10705_28540,OFF-BI-10000014,4,23.13,-0.7669977082,1.7669977082,-10.04
2020-02-21,NP-18670_98105,TEC-AC-10002076,9,458.08,0.1500037111,0.8499962889,80.84
2020-05-08,FC-14335_19140,OFF-ST-10002583,2,62.36,-0.1999230325,1.1999230325,-10.39
2020-07-10,JM-15535_93309,FUR-BO-10003159,2,209.27,-0.0705990689,1.0705990689,-13.8
2020-10-26,EG-13900_23320,OFF-AP-10003099,4,142.36,0.2799919077,0.7200080923,55.36
2020-11-07,KB-16585_97477,OFF-FA-10000304,5,6.43,0.2626146789,0.7373853211,2.29
2020-11-07,KB-16585_97477,TEC-AC-10000358,3,86.62,0.0500109673,0.9499890327,4.56
2020-11-07,KB-16585_97477,TEC-AC-10002800,4,129.98,0.1874726511,0.8125273489,29.99
2020-05-18,JH-16180_81001,OFF-AP-10004487,13,761.16,0.0999964528,0.9000035472,84.57
2020-11-08,MH-17785_10035,OFF-AR-10001955,6,83.33,0.2999831989,0.7000168011,35.71
2020-11-08,MH-17785_10035,OFF-BI-10003963,6,23.15,0.3374356039,0.6625643961,11.79
2020-11-08,MH-17785_10035,OFF-ST-10003058,3,50.37,0.2900634249,0.7099365751,20.58
2020-11-15,MO-17800_78207,FUR-TA-10004607,2,239.48,-0.1571318129,1.1571318129,-32.52
2020-06-16,CS-12355_90805,OFF-FA-10003059,3,3.64,0.3296500921,0.6703499079,1.79
2020-06-16,CS-12355_90805,TEC-PH-10002468,2,198.54,0.087508043,0.912491957,19.04
2020-06-16,CS-12355_90805,TEC-PH-10003931,3,134.98,0.0625086818,0.9374913182,9.0
2020-07-18,RD-19930_90032,TEC-PH-10004094,5,584.96,0.0625040067,0.9374959933,39.0
2020-10-19,MY-17380_91730,OFF-LA-10004008,2,3.11,0.4600694444,0.5399305556,2.65
2020-09-03,AR-10345_78745,FUR-CH-10003981,1,182.46,-0.0142865084,1.0142865084,-2.57
2020-08-17,EM-13810_10009,FUR-TA-10001539,2,360.19,-0.2666690111,1.2666690111,-75.83
2020-08-17,EM-13810_10009,TEC-AC-10001266,2,14.3,0.45,0.55,11.7
2020-10-08,JE-15745_79109,FUR-CH-10002024,5,2803.92,-0.1428571429,1.1428571429,-350.49
2020-10-08,JE-15745_79109,TEC-AC-10004975,3,221.0,0.1624981052,0.8375018948,42.88
2020-09-18,DK-12895_61107,OFF-AR-10004602,7,115.87,0.0999689296,0.9000310704,12.87
2020-12-24,AH-10690_48205,OFF-BI-10004139,8,64.02,0.45,0.55,52.38
2020-06-05,GB-14575_19134,FUR-FU-10003623,2,38.97,0.1,0.9,4.33
2020-06-05,GB-14575_19134,OFF-PA-10003848,4,13.48,0.350048216,0.649951784,7.26
2020-12-06,Dp-13240_2151 ,OFF-BI-10004738,2,18.94,0.5,0.5,18.94
2020-12-06,Dp-13240_2151 ,OFF-PA-10004451,3,10.11,0.4799382716,0.5200617284,9.33
2020-03-31,PF-19120_78207,OFF-AP-10002651,8,1644.53,-2.54998381,3.54998381,-1181.28
2020-03-31,PF-19120_78207,TEC-AC-10002402,6,335.96,0.1249902331,0.8750097669,47.99
2020-06-13,SC-20770_94122,FUR-FU-10002253,6,157.16,0.3900015526,0.6099984474,100.48
2020-06-13,SC-20770_94122,TEC-PH-10002726,3,78.74,0.3749801556,0.6250198444,47.24
2020-02-27,MS-17365_60653,FUR-FU-10000023,2,6.59,-0.3991507431,1.3991507431,-1.88
2020-02-27,MS-17365_60653,OFF-AP-10000828,5,651.53,-2.6000110509,3.6000110509,-470.55
2020-02-27,MS-17365_60653,OFF-BI-10002854,2,28.03,-1.5004460303,2.5004460303,-16.82
2020-02-27,MS-17365_60653,OFF-ST-10000777,2,54.38,0.0999668984,0.9000331016,6.04
2020-09-25,SG-20470_20852,OFF-BI-10000320,1,3.76,0.4905149051,0.5094850949,3.62
2020-09-25,SG-20470_20852,OFF-PA-10001870,3,10.11,0.4799382716,0.5200617284,9.33
2020-10-27,CM-12655_90008,FUR-FU-10003347,3,25.99,0.3899061033,0.6100938967,16.61
2020-10-27,CM-12655_90008,TEC-AC-10001109,3,52.18,0.4200288985,0.5799711015,37.79
2020-10-27,CM-12655_90008,TEC-PH-10003580,7,1106.73,0.0874963928,0.9125036072,106.12
2020-08-31,TN-21040_10009,TEC-AC-10002402,7,391.95,0.3000017859,0.6999982141,167.98
2020-06-25,FA-14230_27604,FUR-FU-10000076,10,113.89,0.287474975,0.712525025,45.95
2020-06-25,FA-14230_27604,OFF-BI-10004728,2,5.2,-0.7993079585,1.7993079585,-2.31
2020-06-25,FA-14230_27604,OFF-PA-10002250,2,6.1,0.350372737,0.649627263,3.29
2020-06-25,FA-14230_27604,TEC-PH-10003505,1,65.89,0.1124730603,0.8875269397,8.35
2020-11-23,PS-18970_42420,OFF-EN-10000461,2,9.26,0.4702517162,0.5297482838,8.22
2020-11-23,PS-18970_42420,OFF-EN-10002831,2,39.53,0.4500556483,0.5499443517,32.35
2020-01-28,AA-10375_68104,FUR-FU-10003347,2,17.32,0.3901408451,0.6098591549,11.08
2020-01-28,AA-10375_68104,TEC-AC-10004901,3,98.98,0.3400013336,0.6599986664,50.99
2020-09-07,CC-12685_10011,OFF-BI-10002012,9,8.42,0.350308642,0.649691358,4.54
2020-09-07,CC-12685_10011,OFF-ST-10000585,6,733.49,0.2599979822,0.7400020178,257.71
2020-09-07,CC-12685_10011,TEC-CO-10001571,2,549.99,0.374997159,0.625002841,329.99
2020-06-02,TG-21640_83201,FUR-FU-10003192,4,262.97,0.2599898694,0.7400101306,92.39
2020-06-02,TG-21640_83201,TEC-PH-10004522,3,131.61,0.0624732868,0.9375267132,8.77
2020-10-02,TB-21250_10024,OFF-PA-10002245,4,13.16,0.4498327759,0.5501672241,10.76
2020-10-02,TB-21250_10024,TEC-PH-10001835,4,328.62,0.4799987341,0.5200012659,303.34
2020-09-10,DB-13405_32839,TEC-AC-10001465,3,76.27,0.1250430194,0.8749569806,10.9
2019-12-28,AH-10465_75217,FUR-BO-10003272,9,1789.94,-0.3235285419,1.3235285419,-437.54
2019-12-28,AH-10465_75217,OFF-AR-10001246,3,6.27,0.111898017,0.888101983,0.79
2019-12-28,AH-10465_75217,TEC-AC-10003198,5,313.74,0.2125,0.7875,84.66
2020-01-13,PM-18940_77590,FUR-CH-10004875,4,207.84,-0.0428499749,1.0428499749,-8.54
2020-01-13,PM-18940_77590,FUR-TA-10002855,1,115.61,-0.1285630613,1.1285630613,-13.17
2020-11-23,LR-16915_27707,FUR-FU-10000576,2,310.56,0.0749985108,0.9250014892,25.18
2020-11-23,LR-16915_27707,OFF-AP-10001293,3,88.51,0.1000508388,0.8999491612,9.84
2020-11-23,LR-16915_27707,OFF-BI-10000546,7,10.28,-0.6991735537,1.6991735537,-4.23
2020-09-13,BG-11035_37211,OFF-BI-10000545,6,2282.94,-0.6666715337,1.6666715337,-913.18
2020-09-13,BG-11035_37211,OFF-ST-10001522,4,353.24,-0.1999864117,1.1999864117,-58.87
2020-12-07,DB-12970_90045,FUR-TA-10002622,2,263.31,0.0375041123,0.9624958877,10.26
2020-12-07,DB-12970_90045,OFF-BI-10000948,3,22.69,0.3375182482,0.6624817518,11.56
2020-12-07,DB-12970_90045,OFF-BI-10001153,2,34.54,0.3749547593,0.6250452407,20.72
2020-12-07,DB-12970_90045,OFF-PA-10004983,1,3.37,0.4799382716,0.5200617284,3.11
2020-10-25,JF-15490_10009,FUR-CH-10001545,2,191.48,0.0666796647,0.9333203353,13.68
2020-12-13,EM-14200_33142,OFF-LA-10004093,2,7.75,0.3376068376,0.6623931624,3.95
2020-05-18,NP-18685_94109,FUR-FU-10002268,3,9.87,0.3299389002,0.6700610998,4.86
2020-10-26,BB-10990_78207,OFF-BI-10001524,7,76.37,-1.6002723868,2.6002723868,-47.0
2020-10-26,BB-10990_78207,TEC-PH-10002200,2,305.92,0.1125036263,0.8874963737,38.78
2020-07-31,PN-18775_93309,OFF-BI-10002194,3,12.69,0.3373368146,0.6626631854,6.46
2020-04-02,JK-15370_90805,FUR-TA-10002774,3,383.78,-0.037495607,1.037495607,-13.87
2020-05-31,EM-13810_90036,OFF-BI-10004187,5,4.89,0.3497340426,0.6502659574,2.63
2020-05-01,AB-10255_10009,OFF-PA-10003465,2,19.73,0.4799683711,0.5200316289,18.21
2020-08-24,SD-20485_76021,OFF-PA-10003883,4,14.15,0.3249045802,0.6750954198,6.81
2020-09-11,JR-16210_32216,TEC-AC-10003198,9,564.73,0.2125027889,0.7874972111,152.39
2020-07-04,CK-12595_19134,FUR-CH-10003833,8,414.67,-0.2142961727,1.2142961727,-73.18
2020-07-04,CK-12595_19134,FUR-FU-10003142,6,21.86,0.137332281,0.862667719,3.48
2020-07-04,CK-12595_19134,FUR-FU-10004848,7,253.58,0.1249827467,0.8750172533,36.22
2020-07-04,CK-12595_19134,OFF-AR-10003732,5,10.29,0.0746402878,0.9253597122,0.83
2020-07-04,CK-12595_19134,OFF-BI-10003669,4,11.23,-0.7330246914,1.7330246914,-4.75
2020-07-04,CK-12595_19134,OFF-BI-10004022,3,4.5,-0.8,1.8,-2.0
2020-11-27,MS-17980_65807,OFF-PA-10001970,7,45.56,0.46998604,0.53001396,40.4
2020-07-04,SC-20380_98115,OFF-BI-10001597,3,63.93,0.3499745806,0.6500254194,34.42
2020-07-04,SC-20380_98115,OFF-PA-10001763,3,16.48,0.4501167835,0.5498832165,13.49
2020-04-13,ES-14020_77036,OFF-PA-10002377,3,73.41,0.3750212838,0.6249787162,44.05
2020-08-08,RE-19450_94601,FUR-FU-10004018,7,76.09,0.2699798522,0.7300201478,28.14
2020-08-08,RE-19450_94601,OFF-ST-10003638,3,51.29,0.2699971534,0.7300028466,18.97
2020-11-26,BS-11380_10011,OFF-BI-10003718,6,383.73,0.3499957652,0.6500042348,206.62
2020-04-11,DE-13255_90004,OFF-PA-10000483,2,34.08,0.4499677211,0.5500322789,27.88
2020-04-11,DE-13255_90004,OFF-ST-10002756,7,937.7,0.0099982052,0.9900017948,9.47
2020-10-16,AG-10495_98105,OFF-BI-10004140,1,2.47,0.3119777159,0.6880222841,1.12
2020-04-09,DM-13345_10024,FUR-CH-10003968,2,124.92,0.0222291797,0.9777708203,2.84
2020-08-28,CS-12355_30076,OFF-EN-10004459,2,7.79,0.4901832461,0.5098167539,7.49
2020-08-28,CS-12355_30076,OFF-PA-10000141,2,2.31,0.4701834862,0.5298165138,2.05
2020-08-28,CS-12355_30076,OFF-PA-10001970,5,142.75,0.4899964273,0.5100035727,137.15
2020-08-28,CS-12355_30076,TEC-AC-10002049,5,508.36,0.179998387,0.820001613,111.59
2020-11-21,EB-14170_78745,OFF-PA-10003395,4,218.09,0.3499940391,0.6500059609,117.43
2020-11-28,SF-20065_75220,OFF-AR-10003582,2,40.54,0.0999111901,0.9000888099,4.5
2020-02-28,JL-15850_94122,FUR-FU-10000308,7,339.5,0.2200064329,0.7799935671,95.76
2020-02-28,JL-15850_94122,TEC-CO-10003763,2,741.99,0.3374970982,0.6625029018,377.99
2020-10-05,KA-16525_98103,OFF-ST-10000934,2,81.96,0.0,1.0,0.0
2020-10-05,KA-16525_98103,TEC-AC-10003038,2,14.5,0.1899441341,0.8100558659,3.4
2020-09-10,SF-20965_77041,FUR-FU-10003535,2,32.36,-0.4749316317,1.4749316317,-10.42
2020-09-10,SF-20965_77041,OFF-BI-10000088,3,16.8,-1.5493171472,2.5493171472,-10.21
2020-12-03,MA-17560_10024,OFF-LA-10004093,1,3.87,0.4705882353,0.5294117647,3.44
2020-12-03,MA-17560_10024,OFF-PA-10002254,7,99.72,0.4599805047,0.5400194953,84.94
2020-12-03,MA-17560_10024,OFF-PA-10002713,6,22.29,0.4600290698,0.5399709302,18.99
2020-12-03,MA-17560_10024,TEC-CO-10002095,2,549.99,0.3124953124,0.6875046876,249.99
2020-09-17,MC-17275_70506,FUR-CH-10001270,6,362.25,0.3,0.7,155.25
2020-05-19,PS-18760_78207,FUR-CH-10000863,1,134.38,-0.271454253,1.271454253,-28.69
2020-05-19,PS-18760_78207,FUR-CH-10004754,5,109.43,-0.0428857333,1.0428857333,-4.5
2020-05-19,PS-18760_78207,TEC-MA-10004679,2,479.45,-0.2000050058,1.2000050058,-79.91
2020-08-30,LO-17170_92253,TEC-AC-10003499,4,28.26,0.3898963731,0.6101036269,18.06
2020-07-07,TG-21310_85204,FUR-BO-10001608,6,319.41,-1.5000782718,2.5000782718,-191.65
2020-07-07,TG-21310_85204,FUR-CH-10004287,2,392.2,0.1125090514,0.8874909486,49.72
2020-07-07,TG-21310_85204,OFF-PA-10001846,4,11.8,0.3621621622,0.6378378378,6.7
2020-07-07,TG-21310_85204,OFF-ST-10002743,3,337.51,-0.2374789177,1.2374789177,-64.77
