Order ID,Order Date,Ship Date,Customer ID,Address ID
CA-2017-155985,2022-03-17,2022-03-19,BE-11335,BE-11335_94122
CA-2014-162684,2019-07-26,2019-07-31,AS-10630,AS-10630_19120
CA-2015-142041,2020-05-31,2020-06-02,EM-13810,EM-13810_90036
CA-2014-151295,2019-11-06,2019-11-10,JA-15970,JA-15970_90045
CA-2016-156300,2021-12-23,2021-12-27,TB-21595,TB-21595_53209
CA-2015-146087,2020-06-29,2020-07-04,PP-18955,PP-18955_1040
CA-2017-168655,2022-10-06,2022-10-12,ML-18040,ML-18040_87105
CA-2016-107202,2021-05-15,2021-05-22,LC-16930,LC-16930_89431
CA-2017-159597,2022-11-03,2022-11-08,MC-17590,MC-17590_92236
CA-2016-155551,2021-04-12,2021-04-17,CR-12580,CR-12580_60126
US-2017-147669,2022-12-19,2022-12-24,SV-20935,SV-20935_45014
CA-2016-169922,2021-06-05,2021-06-11,MZ-17515,MZ-17515_76017
CA-2017-100748,2022-05-07,2022-05-14,RB-19795,RB-19795_94110
CA-2017-129805,2022-12-22,2022-12-27,HM-14860,HM-14860_98103
CA-2014-148586,2019-03-19,2019-03-26,AZ-10750,AZ-10750_10009
US-2017-112613,2022-05-22,2022-05-26,JH-15910,JH-15910_77070
CA-2015-154746,2020-11-07,2020-11-10,PJ-18835,PJ-18835_22153
CA-2017-140053,2022-06-27,2022-07-04,CA-12265,CA-12265_87401
CA-2014-164210,2019-11-12,2019-11-14,PW-19240,PW-19240_80027
CA-2017-139948,2022-07-11,2022-07-16,SW-20455,SW-20455_33614
CA-2016-146934,2021-05-16,2021-05-21,AF-10870,AF-10870_7055
CA-2015-100573,2020-09-18,2020-09-24,AM-10705,AM-10705_90004
CA-2016-119165,2021-10-25,2021-10-31,BD-11320,BD-11320_19143
CA-2015-128027,2020-09-07,2020-09-10,CM-12385,CM-12385_29406
CA-2016-140207,2021-10-30,2021-11-04,CS-12400,CS-12400_95123
CA-2017-140949,2022-03-11,2022-03-16,DB-13405,DB-13405_10011
CA-2017-138548,2022-08-09,2022-08-15,JG-15160,JG-15160_7060
CA-2015-142419,2020-07-04,2020-07-06,SC-20380,SC-20380_98115
CA-2017-148691,2022-11-27,2022-12-03,CS-12460,CS-12460_10009
CA-2017-128755,2022-04-28,2022-05-02,MK-18160,MK-18160_23602
US-2016-135923,2021-01-15,2021-01-21,CM-11935,CM-11935_28314
CA-2016-114972,2021-10-28,2021-10-31,PF-19225,PF-19225_90032
CA-2017-102750,2022-08-29,2022-09-02,GM-14695,GM-14695_90036
CA-2014-145212,2019-09-07,2019-09-13,DC-12850,DC-12850_10011
CA-2017-141992,2022-06-13,2022-06-19,FO-14305,FO-14305_75220
CA-2017-147956,2022-12-18,2022-12-25,AH-10210,AH-10210_98105
CA-2017-126067,2022-08-22,2022-08-28,KN-16705,KN-16705_98105
CA-2015-104514,2019-12-27,2019-12-29,CB-12535,CB-12535_19711
CA-2015-141040,2020-10-02,2020-10-06,TB-21250,TB-21250_10024
CA-2014-113579,2019-12-07,2019-12-09,KD-16345,KD-16345_90049
CA-2014-144624,2019-11-13,2019-11-17,JM-15865,JM-15865_14701
CA-2016-146206,2021-09-04,2021-09-08,KT-16480,KT-16480_77095
CA-2014-136644,2019-06-10,2019-06-16,SC-20575,SC-20575_46544
CA-2015-122371,2020-09-19,2020-09-24,BS-11800,BS-11800_92037
CA-2016-126935,2021-05-13,2021-05-18,BT-11395,BT-11395_94109
US-2017-133781,2022-06-16,2022-06-17,DC-12850,DC-12850_33178
CA-2017-131618,2022-06-11,2022-06-14,LS-17200,LS-17200_60076
CA-2016-149482,2021-11-08,2021-11-13,RR-19315,RR-19315_94110
CA-2014-143917,2019-07-19,2019-07-21,KL-16645,KL-16645_94122
CA-2015-120397,2020-06-25,2020-06-25,RB-19435,RB-19435_77070
CA-2017-163902,2022-02-24,2022-03-02,MY-17380,MY-17380_90045
CA-2016-136812,2021-11-12,2021-11-17,AW-10930,AW-10930_73120
CA-2015-102722,2020-04-11,2020-04-12,KW-16570,KW-16570_71203
CA-2017-155089,2022-11-26,2022-11-30,DB-12910,DB-12910_33614
CA-2016-124506,2021-11-05,2021-11-11,BB-11545,BB-11545_60623
CA-2014-106572,2019-08-30,2019-09-04,NP-18700,NP-18700_43402
CA-2014-128888,2019-11-09,2019-11-16,PB-19105,PB-19105_77095
CA-2017-123134,2022-04-26,2022-05-01,DW-13585,DW-13585_7090
CA-2016-124352,2021-10-09,2021-10-15,CD-12790,CD-12790_73120
CA-2015-124541,2020-03-30,2020-04-03,TT-21220,TT-21220_77041
CA-2014-108707,2019-10-18,2019-10-23,DB-12910,DB-12910_33311
CA-2014-111500,2019-08-11,2019-08-15,DJ-13510,DJ-13510_72209
US-2017-117723,2022-08-09,2022-08-12,DL-13495,DL-13495_19120
CA-2015-143238,2020-08-30,2020-09-01,LO-17170,LO-17170_92253
CA-2015-168746,2020-01-21,2020-01-23,SV-20365,SV-20365_44105
CA-2015-113404,2020-07-09,2020-07-09,EM-13810,EM-13810_94122
CA-2016-144792,2021-04-24,2021-04-28,KD-16615,KD-16615_85254
CA-2014-164385,2019-09-20,2019-09-25,NB-18580,NB-18580_19134
US-2016-114174,2021-09-02,2021-09-08,AP-10720,AP-10720_2148
CA-2017-108070,2022-04-10,2022-04-14,JE-15745,JE-15745_95123
US-2015-128090,2020-08-09,2020-08-15,JM-15865,JM-15865_85023
CA-2017-101042,2022-11-13,2022-11-17,AB-10105,AB-10105_42420
CA-2016-155439,2021-09-08,2021-09-12,PN-18775,PN-18775_29203
CA-2016-118626,2021-08-09,2021-08-14,JC-15775,JC-15775_32303
CA-2015-111458,2020-09-19,2020-09-23,PF-19165,PF-19165_10035
US-2016-126844,2021-10-02,2021-10-08,BW-11110,BW-11110_77070
US-2015-112508,2020-03-17,2020-03-23,BP-11185,BP-11185_33065
CA-2015-147788,2020-05-24,2020-05-28,TM-21010,TM-21010_84057
CA-2015-144288,2020-12-18,2020-12-24,MB-17305,MB-17305_37211
CA-2015-110632,2020-03-10,2020-03-15,HR-14830,HR-14830_10009
CA-2017-109589,2022-12-15,2022-12-18,BD-11635,BD-11635_42104
CA-2017-123967,2022-10-26,2022-10-28,SF-20200,SF-20200_98226
CA-2017-148929,2022-09-01,2022-09-05,SP-20620,SP-20620_10011
CA-2017-134404,2022-12-21,2022-12-21,DR-12880,DR-12880_43055
CA-2017-109778,2022-07-10,2022-07-15,VM-21685,VM-21685_60098
CA-2016-155845,2021-08-06,2021-08-09,CM-12235,CM-12235_75007
CA-2017-145128,2022-07-03,2022-07-08,SM-20320,SM-20320_47905
CA-2014-129091,2019-11-16,2019-11-21,RA-19885,RA-19885_31907
US-2014-155502,2019-01-20,2019-01-25,SD-20485,SD-20485_22304
CA-2015-121041,2020-10-27,2020-11-03,CS-12250,CS-12250_76117
CA-2017-131695,2022-06-24,2022-06-30,RA-19285,RA-19285_10024
CA-2016-137729,2021-04-29,2021-05-03,BF-11005,BF-11005_90004
US-2016-115455,2021-09-02,2021-09-08,SE-20110,SE-20110_60090
CA-2017-128300,2022-11-18,2022-11-20,RS-19765,RS-19765_29483
CA-2017-149048,2022-05-07,2022-05-11,BM-11650,BM-11650_47201
CA-2017-108553,2022-04-17,2022-04-23,SK-19990,SK-19990_10024
CA-2016-165848,2021-05-29,2021-05-29,EN-13780,EN-13780_10035
CA-2014-112718,2019-12-10,2019-12-15,KN-16450,KN-16450_32216
CA-2016-154053,2021-02-26,2021-03-04,MG-17890,MG-17890_92024
CA-2014-127446,2019-11-19,2019-11-24,MC-17590,MC-17590_76017
CA-2016-137204,2021-04-22,2021-04-29,BO-11350,BO-11350_90045
CA-2014-147298,2019-04-20,2019-04-27,AG-10300,AG-10300_90049
CA-2017-147942,2022-03-26,2022-03-30,MS-17365,MS-17365_94110
CA-2017-115931,2022-12-16,2022-12-20,JM-15655,JM-15655_88220
CA-2014-164861,2019-11-27,2019-11-30,MC-17635,MC-17635_63116
CA-2017-127180,2022-10-16,2022-10-18,TA-21385,TA-21385_10024
US-2017-165344,2022-11-07,2022-11-09,SB-20290,SB-20290_45503
CA-2015-168186,2020-09-03,2020-09-08,AB-10150,AB-10150_74133
US-2017-110604,2022-05-09,2022-05-14,JF-15295,JF-15295_98103
CA-2015-116750,2020-06-28,2020-07-03,BF-10975,BF-10975_28314
CA-2015-162369,2020-08-08,2020-08-12,TT-21265,TT-21265_90045
CA-2017-108441,2022-06-06,2022-06-12,SB-20170,SB-20170_10035
CA-2015-169740,2020-02-14,2020-02-19,LM-17065,LM-17065_71901
CA-2016-124051,2021-12-23,2021-12-24,KA-16525,KA-16525_60505
CA-2016-149111,2021-04-11,2021-04-15,BF-11170,BF-11170_27604
CA-2014-131002,2019-09-01,2019-09-06,TB-21400,TB-21400_74133
US-2016-146794,2021-09-20,2021-09-25,SH-19975,SH-19975_92345
CA-2017-112515,2022-09-11,2022-09-15,AS-10225,AS-10225_84604
CA-2016-150343,2021-08-10,2021-08-14,PK-19075,PK-19075_94110
CA-2015-135538,2020-12-17,2020-12-21,HR-14830,HR-14830_85234
CA-2017-123372,2022-11-22,2022-11-26,DG-13300,DG-13300_10035
CA-2017-159604,2022-04-08,2022-04-09,CL-12700,CL-12700_65807
CA-2016-164784,2021-04-25,2021-04-28,HF-14995,HF-14995_38109
CA-2016-111794,2021-09-25,2021-09-25,HG-15025,HG-15025_79109
US-2015-139759,2020-08-18,2020-08-23,NL-18310,NL-18310_90045
CA-2014-126403,2019-09-03,2019-09-06,RR-19525,RR-19525_1852
CA-2017-136875,2022-11-27,2022-11-27,TC-21295,TC-21295_92024
CA-2017-132185,2022-11-21,2022-11-26,DB-13615,DB-13615_28806
US-2014-160780,2019-06-15,2019-06-15,SV-20785,SV-20785_81001
CA-2017-127026,2022-01-15,2022-01-21,MH-18115,MH-18115_49201
CA-2017-137085,2022-06-23,2022-06-30,CT-11995,CT-11995_90004
CA-2016-133123,2021-08-31,2021-09-05,KB-16315,KB-16315_27360
US-2016-128195,2021-07-29,2021-07-30,RA-19285,RA-19285_61604
CA-2015-153220,2020-11-05,2020-11-07,YC-21895,YC-21895_90032
CA-2014-123064,2019-06-24,2019-06-26,RA-19915,RA-19915_60653
CA-2017-156412,2022-11-28,2022-12-02,CM-12160,CM-12160_19134
US-2016-144211,2021-08-22,2021-08-27,CS-12130,CS-12130_80112
CA-2016-138079,2021-01-15,2021-01-21,AJ-10795,AJ-10795_98115
CA-2014-143182,2019-10-09,2019-10-14,DL-12865,DL-12865_33012
CA-2016-161662,2021-01-31,2021-02-02,BE-11410,BE-11410_43130
CA-2014-145317,2019-03-12,2019-03-17,SM-20320,SM-20320_32216
CA-2014-143413,2019-05-18,2019-05-24,RP-19390,RP-19390_21215
CA-2017-156818,2022-07-05,2022-07-07,JD-16015,JD-16015_10009
CA-2017-155873,2022-06-10,2022-06-15,AB-10255,AB-10255_88220
CA-2015-121797,2020-01-24,2020-01-31,CC-12145,CC-12145_90049
US-2015-120572,2020-12-04,2020-12-08,GH-14425,GH-14425_32216
CA-2017-132430,2022-10-03,2022-10-05,CP-12085,CP-12085_44107
CA-2017-146031,2022-07-23,2022-07-26,GM-14440,GM-14440_12180
CA-2014-110100,2019-04-19,2019-04-23,LC-16885,LC-16885_28403
CA-2015-103723,2020-11-24,2020-11-29,BT-11305,BT-11305_98105
CA-2014-127187,2019-11-28,2019-12-02,CP-12085,CP-12085_10024
CA-2017-128475,2022-08-20,2022-08-26,SC-20680,SC-20680_31907
CA-2014-100006,2019-09-01,2019-09-07,DK-13375,DK-13375_10024
CA-2017-144827,2022-12-15,2022-12-21,SE-20110,SE-20110_92627
CA-2014-110030,2019-11-30,2019-12-02,LF-17185,LF-17185_77095
CA-2014-121286,2019-10-29,2019-11-02,ON-18715,ON-18715_27511
CA-2016-164735,2021-04-08,2021-04-13,TB-21400,TB-21400_22304
CA-2014-153479,2019-09-28,2019-10-02,DF-13135,DF-13135_94591
CA-2017-149888,2022-11-01,2022-11-07,EP-13915,EP-13915_19120
CA-2017-119193,2022-12-16,2022-12-18,SK-19990,SK-19990_43615
CA-2017-104801,2022-02-07,2022-02-13,FH-14350,FH-14350_98105
CA-2014-107594,2019-06-26,2019-06-30,EH-13945,EH-13945_7060
CA-2015-129770,2020-02-15,2020-02-17,JE-15715,JE-15715_88001
CA-2015-115798,2020-11-06,2020-11-12,KL-16645,KL-16645_19711
CA-2017-122707,2022-04-10,2022-04-12,EB-13750,EB-13750_35244
CA-2016-165015,2021-02-18,2021-02-20,BD-11725,BD-11725_43055
CA-2014-149244,2019-10-29,2019-11-02,MS-17530,MS-17530_92037
CA-2015-140144,2020-06-13,2020-06-18,SC-20770,SC-20770_94122
CA-2017-163321,2022-08-01,2022-08-05,FM-14380,FM-14380_28540
CA-2014-155887,2019-05-06,2019-05-11,KT-16480,KT-16480_2038
US-2015-165449,2020-11-15,2020-11-19,AP-10720,AP-10720_75034
CA-2015-110247,2020-11-27,2020-12-01,RH-19555,RH-19555_32303
US-2014-141257,2019-06-02,2019-06-08,CS-11950,CS-11950_98115
CA-2014-154669,2019-08-02,2019-08-05,TM-21010,TM-21010_95687
CA-2014-158029,2019-05-20,2019-05-24,HF-14995,HF-14995_90008
CA-2015-155306,2020-04-10,2020-04-14,GA-14515,GA-14515_94122
CA-2016-127775,2021-06-05,2021-06-07,ES-14020,ES-14020_10035
CA-2016-146171,2021-03-05,2021-03-09,JP-16135,JP-16135_31907
CA-2014-129574,2019-05-20,2019-05-23,Dp-13240,Dp-13240_84107
CA-2017-126536,2022-10-06,2022-10-08,NK-18490,NK-18490_94110
CA-2017-165757,2022-06-16,2022-06-22,PL-18925,PL-18925_19140
CA-2017-167752,2022-01-09,2022-01-12,RW-19690,RW-19690_19134
US-2015-122140,2020-03-26,2020-03-31,MO-17950,MO-17950_75220
CA-2016-163986,2021-08-28,2021-09-04,JJ-15445,JJ-15445_53186
CA-2017-158967,2022-12-04,2022-12-06,BT-11680,BT-11680_33311
CA-2016-131576,2021-11-16,2021-11-20,RD-19585,RD-19585_48205
CA-2017-143455,2022-11-05,2022-11-12,ML-17755,ML-17755_45503
CA-2016-144729,2021-10-15,2021-10-19,JE-15745,JE-15745_92037
CA-2015-127019,2020-12-14,2020-12-18,ER-13855,ER-13855_80906
CA-2015-138534,2020-07-10,2020-07-12,JM-15535,JM-15535_93309
CA-2017-108322,2022-04-24,2022-04-29,SS-20140,SS-20140_33068
CA-2017-167668,2022-04-30,2022-05-02,TC-21295,TC-21295_10035
CA-2017-146724,2022-11-14,2022-11-21,HG-15025,HG-15025_55044
CA-2016-139878,2021-11-05,2021-11-10,LD-17005,LD-17005_48234
US-2016-106677,2021-10-30,2021-11-04,AS-10285,AS-10285_19134
CA-2016-116974,2021-10-03,2021-10-09,MP-17965,MP-17965_45373
CA-2015-149972,2020-09-14,2020-09-16,CD-12790,CD-12790_90036
US-2014-117744,2019-11-26,2019-11-30,MD-17860,MD-17860_78415
CA-2014-125514,2019-09-15,2019-09-16,BM-11650,BM-11650_68104
CA-2014-154599,2019-04-06,2019-04-11,KN-16450,KN-16450_90278
CA-2017-158743,2022-10-14,2022-10-21,IG-15085,IG-15085_72209
CA-2016-153318,2021-10-19,2021-10-22,JS-15595,JS-15595_33180
US-2015-110163,2020-10-25,2020-10-28,GA-14725,GA-14725_97301
CA-2017-143329,2022-10-28,2022-11-02,DL-13330,DL-13330_88001
CA-2015-159380,2020-05-05,2020-05-09,CS-12505,CS-12505_94122
CA-2015-122623,2020-08-31,2020-09-04,CC-12145,CC-12145_79907
CA-2015-148635,2020-07-18,2020-07-20,MH-18025,MH-18025_98115
CA-2015-135685,2020-11-09,2020-11-11,MP-18175,MP-18175_53209
CA-2015-104626,2020-08-25,2020-09-01,DR-12940,DR-12940_2038
CA-2016-160500,2021-04-29,2021-05-02,DM-13015,DM-13015_92024
CA-2017-100202,2021-12-25,2021-12-30,BD-11620,BD-11620_92804
CA-2017-131016,2022-09-12,2022-09-14,DC-12850,DC-12850_76017
US-2014-112914,2019-09-19,2019-09-24,MT-18070,MT-18070_77041
CA-2016-124149,2021-04-17,2021-04-20,MJ-17740,MJ-17740_43130
CA-2014-148915,2019-10-26,2019-10-30,ND-18370,ND-18370_97206
CA-2017-134649,2022-01-20,2022-01-25,CA-11965,CA-11965_35244
CA-2017-110842,2022-11-05,2022-11-10,GA-14725,GA-14725_90036
CA-2016-147368,2021-06-03,2021-06-06,TC-21295,TC-21295_32303
US-2015-104185,2020-08-27,2020-09-01,JB-15400,JB-15400_10009
US-2014-125521,2019-03-08,2019-03-13,CK-12325,CK-12325_23320
US-2017-135062,2022-08-25,2022-08-29,RL-19615,RL-19615_28314
CA-2017-135650,2022-03-17,2022-03-21,AC-10660,AC-10660_77340
CA-2017-112865,2022-05-12,2022-05-16,BH-11710,BH-11710_19140
US-2016-162852,2021-12-21,2021-12-25,BG-11695,BG-11695_60098
CA-2017-138163,2022-11-11,2022-11-14,XP-21865,XP-21865_2149
CA-2017-152093,2022-09-04,2022-09-09,SN-20560,SN-20560_60653
CA-2017-157854,2022-04-02,2022-04-09,DM-13345,DM-13345_30076
CA-2016-123617,2021-11-22,2021-11-27,AJ-10780,AJ-10780_32137
US-2016-128293,2021-05-27,2021-05-30,KC-16255,KC-16255_19120
CA-2017-107342,2022-12-11,2022-12-16,VF-21715,VF-21715_47201
CA-2016-136371,2021-03-13,2021-03-15,SV-20935,SV-20935_11572
CA-2017-137344,2022-08-14,2022-08-14,EM-13810,EM-13810_2038
CA-2017-169810,2022-07-19,2022-07-25,RB-19360,RB-19360_57103
CA-2016-128594,2021-08-20,2021-08-23,DJ-13510,DJ-13510_92037
CA-2016-154690,2021-08-09,2021-08-11,CC-12370,CC-12370_28314
CA-2017-138975,2022-05-13,2022-05-17,SC-20380,SC-20380_30318
CA-2017-106537,2022-08-06,2022-08-11,RH-19495,RH-19495_32839
US-2017-103828,2022-08-07,2022-08-07,JK-15370,JK-15370_94122
CA-2016-115588,2021-11-04,2021-11-06,AF-10885,AF-10885_43615
CA-2017-143861,2022-06-06,2022-06-13,LC-16885,LC-16885_33710
CA-2014-148040,2019-03-16,2019-03-20,BF-11275,BF-11275_85705
CA-2017-135167,2022-06-09,2022-06-14,SC-20800,SC-20800_90036
CA-2017-137022,2022-11-10,2022-11-16,SW-20275,SW-20275_92105
US-2017-102638,2022-12-23,2022-12-25,MC-17845,MC-17845_10035
US-2016-167339,2021-01-14,2021-01-16,TD-20995,TD-20995_92037
CA-2016-152072,2021-01-08,2021-01-12,Dp-13240,Dp-13240_7090
CA-2016-102932,2021-09-13,2021-09-17,SD-20485,SD-20485_7050
CA-2014-165540,2019-02-15,2019-02-19,TM-21010,TM-21010_60098
CA-2016-130799,2021-11-05,2021-11-10,BK-11260,BK-11260_94110
CA-2016-164483,2021-01-23,2021-01-27,JF-15490,JF-15490_94122
US-2016-159856,2021-10-12,2021-10-16,EP-13915,EP-13915_85281
CA-2017-102099,2022-12-12,2022-12-13,EP-13915,EP-13915_90008
CA-2017-164049,2022-10-27,2022-10-31,KH-16630,KH-16630_98105
CA-2014-142727,2019-04-23,2019-04-25,HG-14845,HG-14845_70601
CA-2017-139913,2022-10-17,2022-10-23,JC-16105,JC-16105_14609
CA-2014-169033,2019-03-24,2019-03-28,KM-16720,KM-16720_11561
US-2016-164630,2020-12-28,2021-01-02,EB-13975,EB-13975_28205
US-2015-114839,2020-04-19,2020-04-23,PW-19240,PW-19240_77036
CA-2015-166464,2020-09-05,2020-09-10,PG-18895,PG-18895_10035
CA-2017-124898,2022-09-05,2022-09-09,DB-12910,DB-12910_31907
CA-2016-164035,2021-06-06,2021-06-11,CR-12730,CR-12730_60610
CA-2016-153577,2021-06-21,2021-06-25,KH-16330,KH-16330_60035
CA-2014-127586,2019-09-20,2019-09-24,CS-12400,CS-12400_98115
CA-2017-121615,2022-10-28,2022-11-03,DL-12925,DL-12925_55122
CA-2017-166415,2022-02-13,2022-02-17,ME-17725,ME-17725_98103
CA-2015-118444,2020-10-29,2020-11-02,VD-21670,VD-21670_33065
CA-2014-113929,2019-06-10,2019-06-15,CK-12205,CK-12205_11550
CA-2015-134747,2020-10-05,2020-10-10,DL-12925,DL-12925_46060
CA-2017-155047,2022-08-21,2022-08-24,SE-20110,SE-20110_75220
CA-2016-160129,2021-11-17,2021-11-17,LS-17200,LS-17200_19140
CA-2017-164329,2022-01-24,2022-01-24,MM-17920,MM-17920_94109
US-2015-141453,2020-11-23,2020-11-26,DB-13270,DB-13270_78745
CA-2014-156993,2019-06-22,2019-06-28,RW-19630,RW-19630_48234
CA-2014-157721,2019-08-27,2019-08-30,JM-16195,JM-16195_13601
CA-2017-128629,2022-07-04,2022-07-08,BP-11155,BP-11155_31907
CA-2017-158106,2022-05-29,2022-06-04,CT-11995,CT-11995_55124
US-2017-120390,2022-10-13,2022-10-20,TH-21550,TH-21550_27217
CA-2017-143434,2022-11-12,2022-11-18,ME-17320,ME-17320_48601
CA-2015-168564,2020-08-01,2020-08-01,TT-21220,TT-21220_94109
US-2016-169040,2021-11-30,2021-12-06,GT-14710,GT-14710_98105
CA-2017-155880,2022-03-19,2022-03-25,JD-16150,JD-16150_53209
CA-2017-126242,2022-11-13,2022-11-18,MC-18100,MC-18100_90049
CA-2016-166443,2021-10-29,2021-10-30,LH-17020,LH-17020_94122
CA-2017-169859,2022-12-08,2022-12-12,MP-18175,MP-18175_92024
CA-2017-134915,2022-11-06,2022-11-06,EM-14140,EM-14140_85301
CA-2016-153353,2021-08-12,2021-08-18,GG-14650,GG-14650_10035
CA-2017-123638,2022-06-21,2022-06-28,MA-17995,MA-17995_13601
CA-2017-168900,2022-04-28,2022-05-03,SH-20395,SH-20395_45503
CA-2015-158456,2020-12-17,2020-12-22,KT-16465,KT-16465_90032
CA-2017-143665,2022-04-20,2022-04-25,PO-19180,PO-19180_98115
CA-2017-137428,2022-12-10,2022-12-15,AY-10555,AY-10555_92054
CA-2014-162866,2019-12-21,2019-12-25,Co-12640,Co-12640_60076
CA-2017-167941,2022-10-31,2022-11-03,JF-15565,JF-15565_28314
CA-2017-111808,2022-12-10,2022-12-14,AR-10510,AR-10510_74133
CA-2015-137512,2020-04-30,2020-05-05,AG-10675,AG-10675_75002
CA-2017-139773,2022-11-28,2022-11-28,DV-13045,DV-13045_19143
CA-2017-134607,2022-09-27,2022-10-02,HL-15040,HL-15040_14609
CA-2014-109232,2019-01-07,2019-01-10,ND-18370,ND-18370_29464
CA-2015-139850,2020-06-05,2020-06-10,GB-14575,GB-14575_19134
CA-2014-131310,2019-07-06,2019-07-12,CL-12565,CL-12565_98115
US-2014-112872,2019-11-30,2019-12-05,RC-19960,RC-19960_97477
CA-2016-139269,2021-05-19,2021-05-24,JB-16045,JB-16045_31907
CA-2016-139010,2021-02-14,2021-02-19,MC-17635,MC-17635_90032
CA-2016-134376,2021-09-26,2021-09-30,TT-21265,TT-21265_10024
CA-2017-147291,2022-03-05,2022-03-11,MJ-17740,MJ-17740_48227
CA-2016-112893,2021-09-03,2021-09-07,AT-10735,AT-10735_95207
US-2014-150532,2019-07-08,2019-07-15,PB-19150,PB-19150_85023
CA-2014-138317,2019-06-15,2019-06-19,NW-18400,NW-18400_19120
CA-2015-130610,2020-06-28,2020-07-03,VP-21730,VP-21730_48310
CA-2017-104381,2022-12-10,2022-12-17,RD-19810,RD-19810_14609
CA-2016-131499,2021-09-02,2021-09-04,MG-17875,MG-17875_10011
CA-2014-148761,2019-05-11,2019-05-15,PA-19060,PA-19060_54703
CA-2017-116519,2022-10-07,2022-10-09,CR-12730,CR-12730_10009
CA-2014-130729,2019-10-18,2019-10-23,AA-10375,AA-10375_91730
CA-2016-124772,2021-11-29,2021-11-30,JG-15160,JG-15160_42071
CA-2016-115525,2021-07-19,2021-07-23,RR-19525,RR-19525_43615
CA-2017-134845,2022-04-11,2022-04-17,SR-20425,SR-20425_80027
US-2015-138919,2020-09-10,2020-09-14,LS-16975,LS-16975_10035
US-2016-160528,2021-08-17,2021-08-24,MH-18115,MH-18115_78577
CA-2015-123568,2020-11-01,2020-11-07,SC-20095,SC-20095_84084
CA-2017-124674,2022-11-11,2022-11-17,JB-16000,JB-16000_78521
CA-2015-164441,2020-11-01,2020-11-06,AC-10450,AC-10450_10011
CA-2017-169054,2022-04-16,2022-04-20,MO-17800,MO-17800_19140
CA-2014-106719,2019-08-18,2019-08-18,RB-19645,RB-19645_59102
CA-2017-116855,2022-12-11,2022-12-15,AI-10855,AI-10855_23320
US-2016-164189,2021-03-18,2021-03-22,DR-12880,DR-12880_97030
CA-2015-168480,2020-09-14,2020-09-20,DM-12955,DM-12955_48146
US-2016-114293,2021-11-15,2021-11-20,JH-16180,JH-16180_97030
CA-2017-134173,2022-09-10,2022-09-15,AB-10060,AB-10060_19143
US-2015-123960,2020-06-04,2020-06-09,BD-11605,BD-11605_71203
CA-2017-101749,2022-09-27,2022-10-02,AS-10045,AS-10045_91104
US-2016-147991,2021-04-29,2021-05-03,ZD-21925,ZD-21925_37421
CA-2017-149559,2022-09-05,2022-09-06,KF-16285,KF-16285_90805
CA-2015-135174,2020-04-23,2020-04-25,BP-11230,BP-11230_45373
CA-2017-125290,2022-10-31,2022-11-04,CC-12430,CC-12430_55407
CA-2014-137351,2019-09-24,2019-09-28,DB-13615,DB-13615_98105
CA-2017-121419,2022-03-27,2022-03-29,TC-21475,TC-21475_31907
US-2017-148054,2022-09-30,2022-10-05,NZ-18565,NZ-18565_83642
CA-2016-128517,2021-04-03,2021-04-08,SW-20350,SW-20350_48227
US-2015-100377,2020-08-21,2020-08-25,TS-21370,TS-21370_60623
CA-2017-131492,2022-10-13,2022-10-18,HH-15010,HH-15010_94110
CA-2016-144554,2021-11-01,2021-11-06,DM-13345,DM-13345_43055
CA-2017-127621,2022-02-25,2022-03-01,RE-19450,RE-19450_75081
CA-2015-145184,2020-11-20,2020-11-22,JD-16150,JD-16150_19711
CA-2017-106859,2022-03-07,2022-03-12,BF-11215,BF-11215_87105
US-2017-120089,2022-11-24,2022-11-24,ML-17755,ML-17755_43615
CA-2014-119375,2019-11-11,2019-11-16,YC-21895,YC-21895_19711
CA-2016-125206,2020-12-27,2020-12-29,LR-16915,LR-16915_90045
CA-2015-126137,2020-09-26,2020-10-01,BS-11755,BS-11755_90032
CA-2014-143903,2019-07-14,2019-07-18,KM-16375,KM-16375_75217
CA-2014-104780,2019-05-15,2019-05-19,BT-11530,BT-11530_92037
CA-2017-101182,2022-08-29,2022-08-30,KB-16405,KB-16405_92307
US-2017-132297,2022-05-21,2022-05-27,DW-13480,DW-13480_40214
CA-2014-100328,2019-01-22,2019-01-28,JC-15340,JC-15340_10024
CA-2017-118773,2022-02-03,2022-02-08,TP-21415,TP-21415_77070
US-2017-159205,2022-03-25,2022-03-27,DB-12910,DB-12910_42420
CA-2016-112123,2021-02-25,2021-03-02,BH-11710,BH-11710_19711
CA-2015-114468,2020-08-16,2020-08-16,TD-20995,TD-20995_60440
CA-2017-135692,2022-04-21,2022-04-25,CV-12805,CV-12805_76106
CA-2017-131233,2022-04-08,2022-04-13,CS-12355,CS-12355_10024
CA-2017-119578,2022-12-16,2022-12-21,JG-15310,JG-15310_2908
CA-2016-124562,2021-12-02,2021-12-06,JP-16135,JP-16135_43229
US-2017-140074,2022-03-17,2022-03-23,EC-14050,EC-14050_10024
CA-2016-103037,2021-07-19,2021-07-23,KH-16630,KH-16630_77070
CA-2017-127460,2022-07-04,2022-07-08,FG-14260,FG-14260_60505
CA-2016-121671,2021-07-11,2021-07-16,AA-10480,AA-10480_65807
CA-2016-150350,2021-08-17,2021-08-24,MS-17770,MS-17770_98105
CA-2015-121720,2020-06-04,2020-06-05,JE-15610,JE-15610_33801
